id,short_code,name,github_link,oomp_key,md5_6
electronic_header_2d54_mm_20_pin_surface_mount,hi120psm,Electronic Header 2D54 Mm 20 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_20_pin_surface_mount,oomp_electronic_header_2d54_mm_20_pin_surface_mount,ef8971
electronic_header_2d54_mm_20_pin,hi120p,Electronic Header 2D54 Mm 20 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_20_pin,oomp_electronic_header_2d54_mm_20_pin,1a3631
electronic_header_2d54_mm_20_pin_surface_mount_right_angle,hi120psmra,Electronic Header 2D54 Mm 20 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_20_pin_surface_mount_right_angle,oomp_electronic_header_2d54_mm_20_pin_surface_mount_right_angle,70f29b
electronic_header_2d54_mm_21_pin_right_angle,hi121pra,Electronic Header 2D54 Mm 21 Pin Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_21_pin_right_angle,oomp_electronic_header_2d54_mm_21_pin_right_angle,f8a95c
electronic_header_2d54_mm_21_pin_surface_mount,hi121psm,Electronic Header 2D54 Mm 21 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_21_pin_surface_mount,oomp_electronic_header_2d54_mm_21_pin_surface_mount,344455
electronic_header_2d54_mm_21_pin,hi121p,Electronic Header 2D54 Mm 21 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_21_pin,oomp_electronic_header_2d54_mm_21_pin,e18aa5
electronic_header_2d54_mm_21_pin_surface_mount_right_angle,hi121psmra,Electronic Header 2D54 Mm 21 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_21_pin_surface_mount_right_angle,oomp_electronic_header_2d54_mm_21_pin_surface_mount_right_angle,630d95
electronic_header_2d54_mm_22_pin_right_angle,hi122pra,Electronic Header 2D54 Mm 22 Pin Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_22_pin_right_angle,oomp_electronic_header_2d54_mm_22_pin_right_angle,df0d52
electronic_header_2d54_mm_22_pin_surface_mount,hi122psm,Electronic Header 2D54 Mm 22 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_22_pin_surface_mount,oomp_electronic_header_2d54_mm_22_pin_surface_mount,d69431
electronic_header_2d54_mm_22_pin,hi122p,Electronic Header 2D54 Mm 22 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_22_pin,oomp_electronic_header_2d54_mm_22_pin,d084db
electronic_header_2d54_mm_22_pin_surface_mount_right_angle,hi122psmra,Electronic Header 2D54 Mm 22 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_22_pin_surface_mount_right_angle,oomp_electronic_header_2d54_mm_22_pin_surface_mount_right_angle,0965e4
electronic_header_2d54_mm_23_pin_right_angle,hi123pra,Electronic Header 2D54 Mm 23 Pin Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_23_pin_right_angle,oomp_electronic_header_2d54_mm_23_pin_right_angle,c5f77a
electronic_header_2d54_mm_23_pin_surface_mount,hi123psm,Electronic Header 2D54 Mm 23 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_23_pin_surface_mount,oomp_electronic_header_2d54_mm_23_pin_surface_mount,305b8c
electronic_header_2d54_mm_23_pin,hi123p,Electronic Header 2D54 Mm 23 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_23_pin,oomp_electronic_header_2d54_mm_23_pin,05a0b5
electronic_header_2d54_mm_23_pin_surface_mount_right_angle,hi123psmra,Electronic Header 2D54 Mm 23 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_23_pin_surface_mount_right_angle,oomp_electronic_header_2d54_mm_23_pin_surface_mount_right_angle,8a0090
electronic_header_2d54_mm_24_pin_right_angle,hi124pra,Electronic Header 2D54 Mm 24 Pin Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_24_pin_right_angle,oomp_electronic_header_2d54_mm_24_pin_right_angle,9b47ed
electronic_header_2d54_mm_24_pin_surface_mount,hi124psm,Electronic Header 2D54 Mm 24 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_24_pin_surface_mount,oomp_electronic_header_2d54_mm_24_pin_surface_mount,6726d3
electronic_header_2d54_mm_24_pin,hi124p,Electronic Header 2D54 Mm 24 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_24_pin,oomp_electronic_header_2d54_mm_24_pin,fd9067
electronic_header_2d54_mm_24_pin_surface_mount_right_angle,hi124psmra,Electronic Header 2D54 Mm 24 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_24_pin_surface_mount_right_angle,oomp_electronic_header_2d54_mm_24_pin_surface_mount_right_angle,38d6fa
electronic_header_2d54_mm_25_pin_right_angle,hi125pra,Electronic Header 2D54 Mm 25 Pin Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_25_pin_right_angle,oomp_electronic_header_2d54_mm_25_pin_right_angle,66602a
electronic_header_2d54_mm_25_pin_surface_mount,hi125psm,Electronic Header 2D54 Mm 25 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_25_pin_surface_mount,oomp_electronic_header_2d54_mm_25_pin_surface_mount,401cf4
electronic_header_2d54_mm_25_pin,hi125p,Electronic Header 2D54 Mm 25 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_25_pin,oomp_electronic_header_2d54_mm_25_pin,ca4623
electronic_header_2d54_mm_25_pin_surface_mount_right_angle,hi125psmra,Electronic Header 2D54 Mm 25 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_25_pin_surface_mount_right_angle,oomp_electronic_header_2d54_mm_25_pin_surface_mount_right_angle,3a81dd
electronic_header_2d54_mm_26_pin_right_angle,hi126pra,Electronic Header 2D54 Mm 26 Pin Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_26_pin_right_angle,oomp_electronic_header_2d54_mm_26_pin_right_angle,b3265f
electronic_header_2d54_mm_26_pin_surface_mount,hi126psm,Electronic Header 2D54 Mm 26 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_26_pin_surface_mount,oomp_electronic_header_2d54_mm_26_pin_surface_mount,46b6dc
electronic_header_2d54_mm_26_pin,hi126p,Electronic Header 2D54 Mm 26 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_26_pin,oomp_electronic_header_2d54_mm_26_pin,799215
electronic_header_2d54_mm_26_pin_surface_mount_right_angle,hi126psmra,Electronic Header 2D54 Mm 26 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_26_pin_surface_mount_right_angle,oomp_electronic_header_2d54_mm_26_pin_surface_mount_right_angle,e1c357
electronic_header_2d54_mm_27_pin_right_angle,hi127pra,Electronic Header 2D54 Mm 27 Pin Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_27_pin_right_angle,oomp_electronic_header_2d54_mm_27_pin_right_angle,88a641
electronic_header_2d54_mm_27_pin_surface_mount,hi127psm,Electronic Header 2D54 Mm 27 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_27_pin_surface_mount,oomp_electronic_header_2d54_mm_27_pin_surface_mount,4c1b2b
electronic_header_2d54_mm_27_pin,hi127p,Electronic Header 2D54 Mm 27 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_27_pin,oomp_electronic_header_2d54_mm_27_pin,3bc12c
electronic_header_2d54_mm_27_pin_surface_mount_right_angle,hi127psmra,Electronic Header 2D54 Mm 27 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_27_pin_surface_mount_right_angle,oomp_electronic_header_2d54_mm_27_pin_surface_mount_right_angle,b9674e
electronic_header_2d54_mm_28_pin_right_angle,hi128pra,Electronic Header 2D54 Mm 28 Pin Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_28_pin_right_angle,oomp_electronic_header_2d54_mm_28_pin_right_angle,7b21b9
electronic_header_2d54_mm_28_pin_surface_mount,hi128psm,Electronic Header 2D54 Mm 28 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_28_pin_surface_mount,oomp_electronic_header_2d54_mm_28_pin_surface_mount,35863e
electronic_header_2d54_mm_28_pin,hi128p,Electronic Header 2D54 Mm 28 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_28_pin,oomp_electronic_header_2d54_mm_28_pin,c7d182
electronic_header_2d54_mm_28_pin_surface_mount_right_angle,hi128psmra,Electronic Header 2D54 Mm 28 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_28_pin_surface_mount_right_angle,oomp_electronic_header_2d54_mm_28_pin_surface_mount_right_angle,e5cd7c
electronic_header_2d54_mm_29_pin_right_angle,hi129pra,Electronic Header 2D54 Mm 29 Pin Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_29_pin_right_angle,oomp_electronic_header_2d54_mm_29_pin_right_angle,6892f3
electronic_header_2d54_mm_29_pin_surface_mount,hi129psm,Electronic Header 2D54 Mm 29 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_29_pin_surface_mount,oomp_electronic_header_2d54_mm_29_pin_surface_mount,e2998a
electronic_header_2d54_mm_29_pin,hi129p,Electronic Header 2D54 Mm 29 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_29_pin,oomp_electronic_header_2d54_mm_29_pin,a0bd98
electronic_header_2d54_mm_29_pin_surface_mount_right_angle,hi129psmra,Electronic Header 2D54 Mm 29 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_29_pin_surface_mount_right_angle,oomp_electronic_header_2d54_mm_29_pin_surface_mount_right_angle,c4430f
electronic_header_2d54_mm_30_pin_right_angle,hi130pra,Electronic Header 2D54 Mm 30 Pin Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_30_pin_right_angle,oomp_electronic_header_2d54_mm_30_pin_right_angle,d8ae70
electronic_header_2d54_mm_30_pin_surface_mount,hi130psm,Electronic Header 2D54 Mm 30 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_30_pin_surface_mount,oomp_electronic_header_2d54_mm_30_pin_surface_mount,2abe7d
electronic_header_2d54_mm_30_pin,hi130p,Electronic Header 2D54 Mm 30 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_30_pin,oomp_electronic_header_2d54_mm_30_pin,ec9c0d
electronic_header_2d54_mm_30_pin_surface_mount_right_angle,hi130psmra,Electronic Header 2D54 Mm 30 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_30_pin_surface_mount_right_angle,oomp_electronic_header_2d54_mm_30_pin_surface_mount_right_angle,20f091
electronic_header_2d54_mm_31_pin_right_angle,hi131pra,Electronic Header 2D54 Mm 31 Pin Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_31_pin_right_angle,oomp_electronic_header_2d54_mm_31_pin_right_angle,5d5b79
electronic_header_2d54_mm_31_pin_surface_mount,hi131psm,Electronic Header 2D54 Mm 31 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_31_pin_surface_mount,oomp_electronic_header_2d54_mm_31_pin_surface_mount,f60431
electronic_header_2d54_mm_31_pin,hi131p,Electronic Header 2D54 Mm 31 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_31_pin,oomp_electronic_header_2d54_mm_31_pin,3f92b4
electronic_header_2d54_mm_31_pin_surface_mount_right_angle,hi131psmra,Electronic Header 2D54 Mm 31 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_31_pin_surface_mount_right_angle,oomp_electronic_header_2d54_mm_31_pin_surface_mount_right_angle,a2dbf0
electronic_header_2d54_mm_32_pin_right_angle,hi132pra,Electronic Header 2D54 Mm 32 Pin Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_32_pin_right_angle,oomp_electronic_header_2d54_mm_32_pin_right_angle,6884a0
electronic_header_2d54_mm_32_pin_surface_mount,hi132psm,Electronic Header 2D54 Mm 32 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_32_pin_surface_mount,oomp_electronic_header_2d54_mm_32_pin_surface_mount,73d7cc
electronic_header_2d54_mm_32_pin,hi132p,Electronic Header 2D54 Mm 32 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_32_pin,oomp_electronic_header_2d54_mm_32_pin,656b91
electronic_header_2d54_mm_32_pin_surface_mount_right_angle,hi132psmra,Electronic Header 2D54 Mm 32 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_32_pin_surface_mount_right_angle,oomp_electronic_header_2d54_mm_32_pin_surface_mount_right_angle,1e2ebf
electronic_header_2d54_mm_33_pin_right_angle,hi133pra,Electronic Header 2D54 Mm 33 Pin Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_33_pin_right_angle,oomp_electronic_header_2d54_mm_33_pin_right_angle,ce4554
electronic_header_2d54_mm_33_pin_surface_mount,hi133psm,Electronic Header 2D54 Mm 33 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_33_pin_surface_mount,oomp_electronic_header_2d54_mm_33_pin_surface_mount,317640
electronic_header_2d54_mm_33_pin,hi133p,Electronic Header 2D54 Mm 33 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_33_pin,oomp_electronic_header_2d54_mm_33_pin,b323a3
electronic_header_2d54_mm_33_pin_surface_mount_right_angle,hi133psmra,Electronic Header 2D54 Mm 33 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_33_pin_surface_mount_right_angle,oomp_electronic_header_2d54_mm_33_pin_surface_mount_right_angle,7a12f8
electronic_header_2d54_mm_34_pin_right_angle,hi134pra,Electronic Header 2D54 Mm 34 Pin Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_34_pin_right_angle,oomp_electronic_header_2d54_mm_34_pin_right_angle,adfc2e
electronic_header_2d54_mm_34_pin_surface_mount,hi134psm,Electronic Header 2D54 Mm 34 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_34_pin_surface_mount,oomp_electronic_header_2d54_mm_34_pin_surface_mount,7b1a28
electronic_header_2d54_mm_34_pin,hi134p,Electronic Header 2D54 Mm 34 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_34_pin,oomp_electronic_header_2d54_mm_34_pin,3d2b95
electronic_header_2d54_mm_34_pin_surface_mount_right_angle,hi134psmra,Electronic Header 2D54 Mm 34 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_34_pin_surface_mount_right_angle,oomp_electronic_header_2d54_mm_34_pin_surface_mount_right_angle,1bf57b
electronic_header_2d54_mm_35_pin_right_angle,hi135pra,Electronic Header 2D54 Mm 35 Pin Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_35_pin_right_angle,oomp_electronic_header_2d54_mm_35_pin_right_angle,25d121
electronic_header_2d54_mm_35_pin_surface_mount,hi135psm,Electronic Header 2D54 Mm 35 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_35_pin_surface_mount,oomp_electronic_header_2d54_mm_35_pin_surface_mount,6c1c80
electronic_header_2d54_mm_35_pin,hi135p,Electronic Header 2D54 Mm 35 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_35_pin,oomp_electronic_header_2d54_mm_35_pin,242430
electronic_header_2d54_mm_35_pin_surface_mount_right_angle,hi135psmra,Electronic Header 2D54 Mm 35 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_35_pin_surface_mount_right_angle,oomp_electronic_header_2d54_mm_35_pin_surface_mount_right_angle,247273
electronic_header_2d54_mm_36_pin_right_angle,hi136pra,Electronic Header 2D54 Mm 36 Pin Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_36_pin_right_angle,oomp_electronic_header_2d54_mm_36_pin_right_angle,46440a
electronic_header_2d54_mm_36_pin_surface_mount,hi136psm,Electronic Header 2D54 Mm 36 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_36_pin_surface_mount,oomp_electronic_header_2d54_mm_36_pin_surface_mount,57b225
electronic_header_2d54_mm_36_pin,hi136p,Electronic Header 2D54 Mm 36 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_36_pin,oomp_electronic_header_2d54_mm_36_pin,219ad0
electronic_header_2d54_mm_36_pin_surface_mount_right_angle,hi136psmra,Electronic Header 2D54 Mm 36 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_36_pin_surface_mount_right_angle,oomp_electronic_header_2d54_mm_36_pin_surface_mount_right_angle,685dd6
electronic_header_2d54_mm_37_pin_right_angle,hi137pra,Electronic Header 2D54 Mm 37 Pin Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_37_pin_right_angle,oomp_electronic_header_2d54_mm_37_pin_right_angle,720d9f
electronic_header_2d54_mm_37_pin_surface_mount,hi137psm,Electronic Header 2D54 Mm 37 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_37_pin_surface_mount,oomp_electronic_header_2d54_mm_37_pin_surface_mount,dc8eb4
electronic_header_2d54_mm_37_pin,hi137p,Electronic Header 2D54 Mm 37 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_37_pin,oomp_electronic_header_2d54_mm_37_pin,ed502d
electronic_header_2d54_mm_37_pin_surface_mount_right_angle,hi137psmra,Electronic Header 2D54 Mm 37 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_37_pin_surface_mount_right_angle,oomp_electronic_header_2d54_mm_37_pin_surface_mount_right_angle,52cc31
electronic_header_2d54_mm_38_pin_right_angle,hi138pra,Electronic Header 2D54 Mm 38 Pin Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_38_pin_right_angle,oomp_electronic_header_2d54_mm_38_pin_right_angle,4bd6dc
electronic_header_2d54_mm_38_pin_surface_mount,hi138psm,Electronic Header 2D54 Mm 38 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_38_pin_surface_mount,oomp_electronic_header_2d54_mm_38_pin_surface_mount,e26a01
electronic_header_2d54_mm_38_pin,hi138p,Electronic Header 2D54 Mm 38 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_38_pin,oomp_electronic_header_2d54_mm_38_pin,dc3926
electronic_header_2d54_mm_38_pin_surface_mount_right_angle,hi138psmra,Electronic Header 2D54 Mm 38 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_38_pin_surface_mount_right_angle,oomp_electronic_header_2d54_mm_38_pin_surface_mount_right_angle,f3a2fa
electronic_header_2d54_mm_39_pin_right_angle,hi139pra,Electronic Header 2D54 Mm 39 Pin Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_39_pin_right_angle,oomp_electronic_header_2d54_mm_39_pin_right_angle,238ebc
electronic_header_2d54_mm_39_pin_surface_mount,hi139psm,Electronic Header 2D54 Mm 39 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_39_pin_surface_mount,oomp_electronic_header_2d54_mm_39_pin_surface_mount,936687
electronic_header_2d54_mm_39_pin,hi139p,Electronic Header 2D54 Mm 39 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_39_pin,oomp_electronic_header_2d54_mm_39_pin,b35cc8
electronic_header_2d54_mm_39_pin_surface_mount_right_angle,hi139psmra,Electronic Header 2D54 Mm 39 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_39_pin_surface_mount_right_angle,oomp_electronic_header_2d54_mm_39_pin_surface_mount_right_angle,f46e89
electronic_header_2d54_mm_40_pin_right_angle,hi140pra,Electronic Header 2D54 Mm 40 Pin Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_40_pin_right_angle,oomp_electronic_header_2d54_mm_40_pin_right_angle,752d84
electronic_header_2d54_mm_40_pin_surface_mount,hi140psm,Electronic Header 2D54 Mm 40 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_40_pin_surface_mount,oomp_electronic_header_2d54_mm_40_pin_surface_mount,81c9a0
electronic_header_2d54_mm_40_pin,hi140p,Electronic Header 2D54 Mm 40 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_40_pin,oomp_electronic_header_2d54_mm_40_pin,728aa5
electronic_header_2d54_mm_40_pin_surface_mount_right_angle,hi140psmra,Electronic Header 2D54 Mm 40 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_40_pin_surface_mount_right_angle,oomp_electronic_header_2d54_mm_40_pin_surface_mount_right_angle,0fa1a5
electronic_header_2_mm_jst_ph_1_pin_right_angle,h1pra,Electronic Header 2 Mm Jst Ph 1 Pin Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2_mm_jst_ph_1_pin_right_angle,oomp_electronic_header_2_mm_jst_ph_1_pin_right_angle,d26727
electronic_header_2_mm_jst_ph_1_pin_surface_mount,h1psm,Electronic Header 2 Mm Jst Ph 1 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2_mm_jst_ph_1_pin_surface_mount,oomp_electronic_header_2_mm_jst_ph_1_pin_surface_mount,2e0915
electronic_header_2_mm_jst_ph_1_pin,h1p,Electronic Header 2 Mm Jst Ph 1 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2_mm_jst_ph_1_pin,oomp_electronic_header_2_mm_jst_ph_1_pin,6f8d9e
electronic_header_2_mm_jst_ph_1_pin_surface_mount_right_angle,h1psmra,Electronic Header 2 Mm Jst Ph 1 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2_mm_jst_ph_1_pin_surface_mount_right_angle,oomp_electronic_header_2_mm_jst_ph_1_pin_surface_mount_right_angle,1d3aa3
electronic_header_2_mm_jst_ph_2_pin_right_angle,h2pra,Electronic Header 2 Mm Jst Ph 2 Pin Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2_mm_jst_ph_2_pin_right_angle,oomp_electronic_header_2_mm_jst_ph_2_pin_right_angle,1fb2e7
electronic_header_2_mm_jst_ph_2_pin_surface_mount,h2psm,Electronic Header 2 Mm Jst Ph 2 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2_mm_jst_ph_2_pin_surface_mount,oomp_electronic_header_2_mm_jst_ph_2_pin_surface_mount,fbbf10
electronic_header_2_mm_jst_ph_2_pin,h2p,Electronic Header 2 Mm Jst Ph 2 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2_mm_jst_ph_2_pin,oomp_electronic_header_2_mm_jst_ph_2_pin,f7ab95
electronic_header_2_mm_jst_ph_2_pin_surface_mount_right_angle,h2psmra,Electronic Header 2 Mm Jst Ph 2 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2_mm_jst_ph_2_pin_surface_mount_right_angle,oomp_electronic_header_2_mm_jst_ph_2_pin_surface_mount_right_angle,78e053
electronic_header_2_mm_jst_ph_3_pin_right_angle,h3pra,Electronic Header 2 Mm Jst Ph 3 Pin Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2_mm_jst_ph_3_pin_right_angle,oomp_electronic_header_2_mm_jst_ph_3_pin_right_angle,04a552
electronic_header_2_mm_jst_ph_3_pin_surface_mount,h3psm,Electronic Header 2 Mm Jst Ph 3 Pin Surface Mount,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2_mm_jst_ph_3_pin_surface_mount,oomp_electronic_header_2_mm_jst_ph_3_pin_surface_mount,b9b24f
electronic_header_2_mm_jst_ph_3_pin,h3p,Electronic Header 2 Mm Jst Ph 3 Pin,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2_mm_jst_ph_3_pin,oomp_electronic_header_2_mm_jst_ph_3_pin,23fb03
electronic_header_2_mm_jst_ph_3_pin_surface_mount_right_angle,h3psmra,Electronic Header 2 Mm Jst Ph 3 Pin Surface Mount Right Angle,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2_mm_jst_ph_3_pin_surface_mount_right_angle,oomp_electronic_header_2_mm_jst_ph_3_pin_surface_mount_right_angle,430201
